RecordID,UserID,UserName,User_Latitude,User_Longitude,DonationID,Donation_Date,Donation_Time,Description_,DonationType,Quantity,Time_Duration,Organization_ID,Organization_Name,Org_City,Org_Latitude,Org_Longitude,DeliveryBoyID,Delivery_Status,Estimated_Delivery_Time
298,102,Dominic Warrior,26.85062,75.881819,DON-1298,2025-01-06,14:00:00,rice,Water,2,11 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,39.0,Pending,5 hours
415,43,Mohini Nath,26.84628,75.811727,DON-1415,2025-01-11,17:16:00,Oats,Dry,66,14 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,15.0,In Progress,2 hours
151,10,Guneet Khosla,26.802414,75.891045,DON-1151,2025-01-15,14:23:00,Barley Packets,Water,68,12 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,17.0,In Progress,
789,136,Pallavi Kurian,26.752553,75.71014,DON-1789,2025-01-21,18:52:00,dry snacks,Dry,33,24 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,3.0,Pending,
641,181,Mohammed Narayan,26.871337,75.709616,DON-1641,2025-01-04,13:21:00,Flour and pulses,Dry,60,4 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,,Pending,2 hours
890,27,Henry Radhakrishnan,26.833942,75.756539,DON-1890,2025-01-14,12:44:00,fruits,Dry,37,12 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,49.0,Completed,4 hours
551,96,Yochana Raghavan,26.759482,75.829549,DON-1551,2025-01-04,15:19:00,Flour and pulses,Dry,18,15 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,18.0,Pending,5 hours
887,36,Charles Varty,26.863621,75.738969,DON-1887,2025-01-02,11:28:00,Milk packets,Water,3,8 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,10.0,Pending,1 hours
489,136,Pallavi Kurian,26.752553,75.71014,DON-1489,2025-01-27,17:01:00,dry snacks,Dry,30,1 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,36.0,In Progress,3 hours
148,85,Vaishnavi Kakar,26.889775,75.865199,DON-1148,2025-01-04,09:09:00,rice,Water,39,21 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,8.0,In Progress,
147,182,Brijesh Misra,26.717143,75.735411,DON-1147,2025-01-26,19:39:00,Oats,Water,62,10 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,21.0,In Progress,1 hours
721,30,Michael Krish,26.7969,75.818032,DON-1721,2025-01-14,19:41:00,Wheat flour and oil for rural areas,Water,49,14 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,8.0,Pending,
932,28,Vrinda Goda,26.719822,75.885127,DON-1932,2025-01-02,18:24:00,Flour and pulses,Water,8,24 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,,Pending,1 hours
740,26,Umang Pradhan,26.759358,75.815687,DON-1740,2025-01-04,10:49:00,Oats,Dry,56,1 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,23.0,Pending,
660,91,Kashish Goda,26.722831,75.701591,DON-1660,2025-01-18,09:52:00,Barley Packets,Dry,71,19 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,7.0,Completed,1 hours
349,55,Samesh Upadhyay,26.755705,75.767408,DON-1349,2025-01-25,10:53:00,Vegetable,Dry,79,10 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,,Pending,4 hours
464,108,Amaira Chhabra,26.811278,75.841523,DON-1464,2025-01-09,12:19:00,Barley Packets,Water,49,23 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,35.0,In Progress,5 hours
326,188,Samar Mukhopadhyay,26.776191,75.833841,DON-1326,2025-01-24,16:47:00,dry snacks,Dry,8,20 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,39.0,In Progress,5 hours
187,43,Mohini Nath,26.84628,75.811727,DON-1187,2025-01-30,16:52:00,dry snacks,Water,36,23 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,16.0,Pending,
124,94,Jalsa Handa,26.769871,75.764742,DON-1124,2025-01-26,13:43:00,rice,Dry,74,11 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,44.0,Completed,5 hours
854,28,Vrinda Goda,26.719822,75.885127,DON-1854,2025-01-19,16:07:00,Flour and pulses,Water,23,13 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,23.0,Pending,5 hours
609,76,Reyansh Roy,26.852432,75.718702,DON-1609,2025-01-11,17:15:00,Dal and roti,Water,10,24 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,,In Progress,5 hours
144,183,Chasmum Saha,26.770021,75.813332,DON-1144,2025-01-22,09:26:00,rice,Dry,97,1 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,28.0,Pending,
959,71,Chasmum Guha,26.785531,75.717638,DON-1959,2025-01-08,17:18:00,fruits,Water,46,11 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,8.0,In Progress,4 hours
198,76,Reyansh Roy,26.852432,75.718702,DON-1198,2025-01-07,11:47:00,Wheat flour and oil for rural areas,Dry,52,6 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,,In Progress,
610,179,Adweta Ganguly,26.856185,75.791334,DON-1610,2025-01-14,18:03:00,Vegetable,Water,40,12 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,19.0,Completed,
280,157,Arjun Saran,26.778523,75.820543,DON-1280,2025-01-14,15:01:00,rice,Dry,4,3 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,42.0,In Progress,
294,193,Aachal Kamdar,26.818761,75.852758,DON-1294,2025-01-18,11:00:00,fruits,Dry,49,4 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,10.0,Completed,4 hours
401,57,Leela Chander,26.885541,75.83117,DON-1401,2025-01-07,13:00:00,fruits,Water,60,24 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,23.0,Pending,
123,22,Zehaan Khanna,26.800031,75.801223,DON-1123,2025-01-08,10:17:00,Dal and roti,Dry,4,23 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,3.0,In Progress,2 hours
184,50,Laksh Sarna,26.850876,75.778736,DON-1184,2025-01-01,08:31:00,Milk packets,Water,11,7 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,5.0,Pending,
203,49,Hemang Devan,26.895605,75.703908,DON-1203,2025-01-07,13:20:00,Milk packets,Water,18,24 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,Pending,
439,53,Abeer Bhatia,26.774113,75.791696,DON-1439,2025-01-28,13:21:00,Vegetable,Water,88,5 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,44.0,Completed,1 hours
247,70,Vidhi Dhingra,26.822678,75.876357,DON-1247,2025-01-27,12:33:00,Oats,Dry,83,5 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,,Pending,
416,34,Hredhaan Pai,26.786442,75.861936,DON-1416,2025-01-14,10:37:00,fruits,Dry,4,5 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,33.0,Pending,
933,151,Timothy Thaker,26.791041,75.832741,DON-1933,2025-01-01,12:44:00,Vegetable,Dry,56,19 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,,Pending,5 hours
766,162,Chaitanya Dora,26.881705,75.767039,DON-1766,2025-01-17,11:02:00,Oats,Water,45,18 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,5.0,Pending,4 hours
907,25,Odika Lad,26.895331,75.776957,DON-1907,2025-01-25,10:50:00,Wheat flour and oil for rural areas,Water,38,17 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,17.0,In Progress,2 hours
836,38,Ubika Sagar,26.790539,75.860142,DON-1836,2025-01-20,15:45:00,Vegetable,Water,23,1 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,30.0,Pending,2 hours
888,170,Harinakshi Patla,26.762652,75.800574,DON-1888,2025-01-29,14:44:00,rice,Water,14,5 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,,In Progress,
130,103,Tanveer Sheth,26.724473,75.767441,DON-1130,2025-01-09,08:34:00,Barley Packets,Water,99,17 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,48.0,Pending,4 hours
638,46,Varenya Nayak,26.873089,75.773779,DON-1638,2025-01-05,12:56:00,Wheat flour and oil for rural areas,Dry,65,1 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,32.0,Completed,3 hours
403,181,Mohammed Narayan,26.871337,75.709616,DON-1403,2025-01-13,10:22:00,Flour and pulses,Dry,98,18 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,32.0,Pending,
785,186,Chakrika Dubey,26.848795,75.860781,DON-1785,2025-01-03,07:49:00,Barley Packets,Dry,25,2 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,,Completed,
771,155,Qushi Kala,26.739623,75.865617,DON-1771,2025-01-24,10:18:00,rice,Dry,46,10 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,50.0,Pending,2 hours
736,40,Agastya Ramesh,26.72999,75.828707,DON-1736,2025-01-04,17:24:00,dry snacks,Dry,4,12 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,,Completed,4 hours
914,140,Sachi Sabharwal,26.825339,75.70685,DON-1914,2025-01-22,10:03:00,dry snacks,Water,59,12 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,8.0,Completed,3 hours
220,141,Bimala Yogi,26.725135,75.891187,DON-1220,2025-01-25,09:41:00,Wheat flour and oil for rural areas,Water,87,10 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,16.0,Pending,
642,119,Neelima Loke,26.71516,75.826112,DON-1642,2025-01-08,14:59:00,Oats,Dry,52,19 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,10.0,Completed,1 hours
916,91,Kashish Goda,26.722831,75.701591,DON-1916,2025-01-09,11:14:00,Vegetable,Water,12,1 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,In Progress,2 hours
753,91,Kashish Goda,26.722831,75.701591,DON-1753,2025-01-04,12:26:00,rice,Water,14,4 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,1.0,Pending,4 hours
807,92,Robert Sood,26.820636,75.834468,DON-1807,2025-01-20,18:48:00,Milk packets,Dry,29,3 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,,In Progress,1 hours
920,101,Suhani Anand,26.763429,75.750599,DON-1920,2025-01-28,15:56:00,Milk packets,Dry,72,23 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,Pending,1 hours
625,99,Praneel Lalla,26.83885,75.857945,DON-1625,2025-01-11,09:38:00,Dal and roti,Dry,71,16 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,8.0,Pending,4 hours
875,75,Yauvani Bava,26.856871,75.706954,DON-1875,2025-01-04,09:55:00,rice,Dry,36,13 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,24.0,In Progress,1 hours
761,116,Amara Mannan,26.891738,75.837802,DON-1761,2025-01-20,15:03:00,fruits,Water,93,11 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,7.0,Pending,5 hours
387,137,Advik Garde,26.706588,75.712096,DON-1387,2025-01-20,09:35:00,rice,Dry,27,24 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,23.0,In Progress,5 hours
973,199,Eesha Bawa,26.838714,75.863655,DON-1973,2025-01-22,09:15:00,Dal and roti,Water,70,13 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,10.0,In Progress,2 hours
510,47,Faraj Chopra,26.701914,75.711746,DON-1510,2025-01-10,17:51:00,Oats,Water,26,7 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,35.0,Pending,5 hours
268,16,Samarth Mander,26.731557,75.882003,DON-1268,2025-01-30,16:20:00,rice,Dry,28,19 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,,Pending,1 hours
820,1,Janya Khalsa,26.878119,75.782802,DON-1820,2025-01-27,10:07:00,rice,Water,41,10 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,,Pending,
442,147,Nirja Chandra,26.784014,75.854785,DON-1442,2025-01-11,19:44:00,fruits,Water,46,24 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,31.0,Pending,1 hours
497,45,Megha Shenoy,26.783394,75.81316,DON-1497,2025-01-12,08:14:00,dry snacks,Dry,30,13 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,43.0,Pending,
113,130,Yamini Dash,26.854526,75.811344,DON-1113,2025-01-02,08:46:00,Milk packets,Dry,71,24 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,,Completed,
692,154,Aachal Sur,26.851124,75.746106,DON-1692,2025-01-17,16:55:00,Barley Packets,Water,62,7 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,40.0,Pending,4 hours
233,52,Yashica Badal,26.811817,75.719955,DON-1233,2025-01-30,18:47:00,rice,Dry,38,5 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,,Pending,2 hours
870,28,Vrinda Goda,26.719822,75.885127,DON-1870,2025-01-18,16:04:00,Oats,Dry,98,6 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,47.0,In Progress,3 hours
608,4,Sai Datta,26.803686,75.78704,DON-1608,2025-01-15,13:18:00,dry snacks,Dry,96,21 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,28.0,Completed,5 hours
672,103,Tanveer Sheth,26.724473,75.767441,DON-1672,2025-01-29,15:20:00,fruits,Dry,4,4 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,25.0,In Progress,3 hours
374,145,Ansh Manda,26.709956,75.77625,DON-1374,2025-01-12,09:11:00,Oats,Water,48,22 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,15.0,In Progress,3 hours
982,37,Jackson Mall,26.750265,75.766778,DON-1982,2025-01-02,07:03:00,Wheat flour and oil for rural areas,Water,46,23 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,42.0,In Progress,5 hours
843,167,Vinaya Mittal,26.732401,75.708578,DON-1843,2025-01-30,19:12:00,Barley Packets,Water,67,18 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,,Completed,
234,115,Aachal D’Alia,26.878545,75.89746,DON-1234,2025-01-17,08:38:00,fruits,Dry,98,13 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,10.0,Pending,5 hours
786,152,Vamakshi Kurian,26.708665,75.832188,DON-1786,2025-01-08,07:52:00,Flour and pulses,Water,99,9 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,12.0,Pending,
677,27,Henry Radhakrishnan,26.833942,75.756539,DON-1677,2025-01-26,07:53:00,Dal and roti,Dry,99,22 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,7.0,Completed,5 hours
318,192,Diya Goswami,26.863776,75.740527,DON-1318,2025-01-25,07:36:00,Vegetable,Dry,49,12 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,18.0,Pending,
649,172,Matthew Atwal,26.713506,75.807374,DON-1649,2025-01-03,16:17:00,Flour and pulses,Dry,90,22 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,,Completed,4 hours
411,168,Vamakshi Choudhury,26.769191,75.873895,DON-1411,2025-01-14,14:27:00,rice,Water,62,6 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,45.0,In Progress,
899,57,Leela Chander,26.885541,75.83117,DON-1899,2025-01-30,17:03:00,Flour and pulses,Water,14,14 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,41.0,In Progress,4 hours
710,2,Tripti Bassi,26.727851,75.81268,DON-1710,2025-01-16,13:27:00,dry snacks,Dry,48,21 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,48.0,Pending,1 hours
359,46,Varenya Nayak,26.873089,75.773779,DON-1359,2025-01-17,19:56:00,Oats,Dry,15,12 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,,Pending,
259,183,Chasmum Saha,26.770021,75.813332,DON-1259,2025-01-09,18:01:00,Vegetable,Dry,21,4 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,6.0,Pending,1 hours
745,164,Gaurav Char,26.748791,75.714016,DON-1745,2025-01-18,12:57:00,rice,Dry,66,10 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,25.0,Pending,
628,100,Aayush Sekhon,26.731639,75.823248,DON-1628,2025-01-07,10:51:00,fruits,Water,70,21 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,5.0,In Progress,5 hours
633,164,Gaurav Char,26.748791,75.714016,DON-1633,2025-01-05,17:09:00,Wheat flour and oil for rural areas,Dry,90,4 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,7.0,Pending,
283,108,Amaira Chhabra,26.811278,75.841523,DON-1283,2025-01-26,16:22:00,fruits,Dry,60,12 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,,In Progress,1 hours
377,188,Samar Mukhopadhyay,26.776191,75.833841,DON-1377,2025-01-11,16:06:00,Dal and roti,Dry,8,16 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,10.0,Completed,5 hours
385,170,Harinakshi Patla,26.762652,75.800574,DON-1385,2025-01-15,15:57:00,fruits,Water,65,4 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,25.0,Completed,4 hours
225,27,Henry Radhakrishnan,26.833942,75.756539,DON-1225,2025-01-22,07:27:00,Vegetable,Water,77,14 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,,In Progress,2 hours
954,105,Ojas Rau,26.841649,75.785048,DON-1954,2025-01-23,10:50:00,fruits,Dry,28,9 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,43.0,Completed,2 hours
815,128,Aadi Sule,26.812119,75.766081,DON-1815,2025-01-07,12:55:00,Wheat flour and oil for rural areas,Dry,78,14 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,,In Progress,1 hours
473,15,Yatan Bobal,26.787137,75.713336,DON-1473,2025-01-06,15:41:00,Oats,Dry,15,1 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,37.0,Completed,2 hours
348,74,Damini Dara,26.8442,75.756659,DON-1348,2025-01-10,08:33:00,Flour and pulses,Water,92,5 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,12.0,Pending,
506,125,Amol Dua,26.792936,75.867675,DON-1506,2025-01-03,15:53:00,Vegetable,Water,13,4 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,50.0,In Progress,2 hours
640,38,Ubika Sagar,26.790539,75.860142,DON-1640,2025-01-20,09:17:00,Oats,Dry,88,3 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,19.0,In Progress,3 hours
988,199,Eesha Bawa,26.838714,75.863655,DON-1988,2025-01-12,13:58:00,Wheat flour and oil for rural areas,Dry,20,10 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,28.0,In Progress,
929,60,Tarak Bains,26.714342,75.746647,DON-1929,2025-01-09,08:51:00,Flour and pulses,Dry,7,6 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,30.0,In Progress,
906,45,Megha Shenoy,26.783394,75.81316,DON-1906,2025-01-02,11:06:00,Barley Packets,Dry,55,15 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,20.0,Completed,
620,146,Girish Loyal,26.869622,75.827867,DON-1620,2025-01-11,13:49:00,Barley Packets,Water,56,8 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,1.0,In Progress,
856,124,Indira Kamdar,26.73905,75.803713,DON-1856,2025-01-28,19:44:00,Wheat flour and oil for rural areas,Dry,7,24 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,11.0,Completed,
804,110,Hritik Chowdhury,26.754694,75.767868,DON-1804,2025-01-29,12:19:00,dry snacks,Dry,96,18 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,,Completed,
646,117,Ekapad Mukherjee,26.768025,75.795561,DON-1646,2025-01-25,18:25:00,Wheat flour and oil for rural areas,Water,1,24 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,47.0,Completed,2 hours
847,31,Ishwar Kala,26.778645,75.835654,DON-1847,2025-01-16,17:12:00,Barley Packets,Water,53,4 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,17.0,Pending,3 hours
557,166,Baljiwan Kade,26.832616,75.808507,DON-1557,2025-01-09,11:25:00,fruits,Dry,100,14 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,,Completed,5 hours
958,7,Kashvi Dayal,26.848638,75.826573,DON-1958,2025-01-06,18:59:00,Flour and pulses,Dry,11,19 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,18.0,In Progress,1 hours
578,20,Vamakshi Bajwa,26.850124,75.701205,DON-1578,2025-01-20,12:45:00,Milk packets,Water,62,11 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,49.0,Completed,
796,17,Yatan Shetty,26.751559,75.7764,DON-1796,2025-01-14,14:32:00,Vegetable,Water,47,24 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,Completed,5 hours
86,54,Wriddhish Buch,26.880799,75.845664,DON-1086,2025-01-21,08:51:00,rice,Water,66,13 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,24.0,Pending,2 hours
243,159,Ojasvi Gara,26.890661,75.745643,DON-1243,2025-01-19,07:06:00,Vegetable,Water,75,8 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,16.0,Pending,5 hours
699,200,Bhavani Sami,26.890664,75.751653,DON-1699,2025-01-21,09:23:00,Oats,Dry,93,7 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,40.0,Completed,3 hours
160,92,Robert Sood,26.820636,75.834468,DON-1160,2025-01-15,14:06:00,Wheat flour and oil for rural areas,Dry,44,11 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,5.0,Completed,
525,51,Rachita Sha,26.725445,75.837127,DON-1525,2025-01-21,18:16:00,Oats,Water,100,10 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,27.0,Pending,
36,190,Laban Gole,26.802694,75.824145,DON-1036,2025-01-18,11:30:00,Vegetable,Water,23,20 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,18.0,In Progress,1 hours
541,19,Yahvi Mitra,26.779391,75.757973,DON-1541,2025-01-18,15:56:00,dry snacks,Dry,90,18 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,43.0,In Progress,1 hours
171,9,Zinal Bahl,26.700414,75.769247,DON-1171,2025-01-12,17:17:00,Barley Packets,Dry,36,6 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,4.0,Completed,5 hours
655,95,Alexander Krishna,26.851451,75.897698,DON-1655,2025-01-11,16:13:00,Flour and pulses,Dry,89,20 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,Completed,1 hours
891,94,Jalsa Handa,26.769871,75.764742,DON-1891,2025-01-11,10:20:00,dry snacks,Water,31,6 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,29.0,Pending,
858,11,Anthony Nagy,26.793164,75.811186,DON-1858,2025-01-08,17:35:00,Vegetable,Water,76,18 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,1.0,Pending,
848,61,Kamya Borah,26.708535,75.713344,DON-1848,2025-01-08,17:54:00,Barley Packets,Dry,48,3 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,23.0,In Progress,2 hours
945,99,Praneel Lalla,26.83885,75.857945,DON-1945,2025-01-01,17:40:00,Dal and roti,Water,40,16 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,,In Progress,1 hours
734,184,Gaurangi Sarkar,26.830652,75.708907,DON-1734,2025-01-27,14:09:00,Barley Packets,Dry,5,9 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,9.0,Pending,3 hours
96,141,Bimala Yogi,26.725135,75.891187,DON-1096,2025-01-24,16:25:00,dry snacks,Water,49,15 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,9.0,Pending,1 hours
564,154,Aachal Sur,26.851124,75.746106,DON-1564,2025-01-10,07:31:00,Milk packets,Water,58,20 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,18.0,Completed,2 hours
241,39,Harsh Nadig,26.877666,75.723606,DON-1241,2025-01-19,10:05:00,fruits,Dry,67,13 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,21.0,Completed,
743,184,Gaurangi Sarkar,26.830652,75.708907,DON-1743,2025-01-13,15:16:00,Oats,Water,55,18 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,7.0,Completed,
